id,kingdom,phylum,class,order,family,genus,species,kingdom_id,phylum_id,class_id,order_id,family_id,genus_id,species_id
15236718730631297288,Animalia,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,1,44,359,798,5483,2436435,2436436
17500025009072997685,Animalia,Chordata,Mammalia,Carnivora,Felidae,Felis,Felis catus,1,44,359,732,9703,2435022,2435035
2384228911762742106,Animalia,Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus sinicus,1,44,359,734,5449,2432611,7261959
8101532835283624427,Animalia,Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus ferrumequinum,1,44,359,734,5449,2432611,2432655
9323804083409474753,Animalia,Chordata,Mammalia,Chiroptera,Hipposideridae,Aselliscus,Aselliscus stoliczkanus,1,44,359,734,3239753,2432597,2432598
15616981127742367296,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,1,44,359,732,9701,5219142,5219173
13920813138170975403,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,Mus musculus,1,44,359,1459,5510,9800657,7429082
4338476777822611425,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Chlorocebus,Chlorocebus aethiops,1,44,359,798,9622,2436565,2436566
316342739647845479,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Neovison,Neovison vison,1,44,359,732,5307,2433650,2433652
17021704621061890107,Animalia,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens,1,44,359,798,5483,2436435,2436436
10939010728851727489,Animalia,Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,,1,44,359,734,5449,2432611,
9239015377418233531,Animalia,Chordata,Mammalia,Artiodactyla,Camelidae,Vicugna,Vicugna pacos,1,44,359,731,5716,7673372,7515593
762625969328012558,Animalia,Chordata,Aves,Galliformes,Phasianidae,Gallus,Gallus gallus,1,44,212,723,9331,2473720,9326020
13613922430844779827,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Oryctolagus,Oryctolagus cuniculus,1,44,359,785,9379,2436939,2436940
760859451938248213,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Hydropotes,Hydropotes inermis,1,44,359,731,5298,2440930,2440931
4640020821290331425,Animalia,Chordata,Mammalia,Chiroptera,Hipposideridae,Hipposideros,Hipposideros abae,1,44,359,734,3239753,5218553,5218580
17346623571520827674,Animalia,Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus ferrumequinum,1,44,359,734,5449,2432611,2432655
2732473171831956755,Animalia,Chordata,Aves,Anseriformes,Anatidae,Branta,Branta canadensis,1,44,212,1108,2986,2498190,5232437
427673642480100683,Animalia,Chordata,Mammalia,Cetacea,Monodontidae,Delphinapterus,Delphinapterus leucas,1,44,359,733,5445,2440356,5220003
13825874037995322423,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,1,44,359,731,9614,2441017,2441022
14783415585967148970,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Neoromicia,Neoromicia capensis,1,44,359,734,9368,4265901,4265910
13423616906585988646,Animalia,Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus affinis,1,44,359,734,5449,2432611,2432641
3863833269523468172,Animalia,Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus macrotis,1,44,359,734,5449,2432611,2432652
2450857368294566252,Animalia,Chordata,Mammalia,Artiodactyla,Camelidae,Camelus,Camelus dromedarius,1,44,359,731,5716,2441236,9055455
15987056123262305162,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis lucifugus,1,44,359,734,9368,2432384,2432406
15589125196255216866,Animalia,Chordata,Mammalia,Chiroptera,Molossidae,Chaerephon,Chaerephon plicatus,1,44,359,734,5719,2433028,5707214
9845291818054307514,Animalia,Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus pusillus,1,44,359,734,5449,2432611,2432639
10829538496678631029,Animalia,Chordata,Mammalia,Perissodactyla,Equidae,Equus,Equus caballus,1,44,359,795,5479,8652950,2440886
2082560565776057915,Animalia,Chordata,Mammalia,Chiroptera,Hipposideridae,Hipposideros,Hipposideros ruber,1,44,359,734,3239753,5218553,5218556
